1004,234.3
1729,81.05
1737,78.12
1741,77.15
1749,75.20
1753,68.36
1757,64.45
1766,58.59
1770,56.64
1778,51.76
1782,51.76
1786,49.80
1795,48.83
1799,47.85
1807,47.85
1811,46.88
1815,43.95
1823,43.95
1827,41.99
1831,41.99
1839,41.02
1844,38.09
1852,38.09
1856,37.11
1860,35.16
1868,37.11
1872,35.16
1880,35.16
1884,37.11
1889,37.11
1897,40.04
1901,41.99
1909,46.88
1913,51.76
1917,57.62
1925,53.71
1930,54.69
1933,57.62
1942,61.52
1946,68.36
1954,80.08
1958,117.19
1962,198.24
1970,226.56
1975,206.05
1983,140.63
1987,109.37
1991,98.63
1999,90.82
2003,86.91
2012,83.01
2016,79.10
2020,76.17
2028,76.17
2032,72.27
2040,66.41
2044,59.57
2048,56.64
2057,53.71
2061,52.73
2069,49.80
2073,47.85
2077,48.83
2085,47.85
2089,46.88
2093,45.90
2102,43.95
2106,41.02
2114,40.04
2118,41.02
2122,39.06
2130,38.09
2134,36.13
2142,35.16
2147,36.13
2151,35.16
2159,37.11
2163,35.16
2167,37.11
2175,39.06
2179,41.99
2188,44.92
2192,49.80
2196,56.64
2204,53.71
2208,54.69
2216,55.66
2220,60.55
2221,67.38
2228,74.22
2237,106.45
2245,202.15
2249,230.47
2253,231.45
2261,152.34
2265,116.21
2274,104.49
2278,96.68
2282,90.82
2290,86.91
2294,82.03
2302,79.10
2306,79.10
2310,75.20
2319,69.34
2323,62.50
2331,58.59
2335,55.66
2339,53.71
2347,51.76
2351,49.80
2356,47.85
2364,48.83
2368,45.90
2376,46.88
2380,42.97
2384,42.97
2392,41.99
2397,41.02
2405,40.04
2409,38.09
2413,37.11
2421,38.09
2425,36.13
2433,36.13
2437,35.16
2442,37.11
2450,36.13
2454,40.04
2458,41.02
2466,41.99
2470,48.83
2478,54.69
2482,51.76
2487,50.78
2495,51.76
2499,56.64
2507,64.45
2507,72.27
2511,91.80
2523,169.92
2528,223.63
2536,240.23
2540,174.80
2544,124.02
2552,108.40
2556,100.59
2564,92.77
2569,90.82
2573,83.98
2581,79.10
2585,79.10
2593,76.17
2597,70.31
2601,63.48
2609,59.57
2614,56.64
2622,53.71
2626,50.78
2630,49.80
2638,48.83
2642,48.83
2646,47.85
2655,46.88
2659,44.92
2667,41.99
2671,42.97
2675,41.02
2683,40.04
2687,39.06
2695,37.11
2700,38.09
2704,38.09
2712,37.11
2716,37.11
2720,36.13
2728,35.16
2732,39.06
2741,40.04
2745,41.99
2749,44.92
2757,51.76
2761,56.64
2769,51.76
2773,53.71
2777,56.64
2785,62.50
2786,71.29
2790,83.98
2802,139.65
2806,215.82
2814,240.23
2818,192.38
2827,133.79
2831,111.33
2835,100.59
2843,87.89
2847,88.87
2855,83.01
2859,79.10
2863,79.10
2872,75.20
2876,70.31
2884,65.43
2888,59.57
2892,57.62
2900,52.73
2904,52.73
2908,49.80
2917,47.85
2921,48.83
2929,47.85
2933,44.92
2937,44.92
2945,44.92
2949,42.97
2958,41.02
2962,39.06
2966,39.06
2974,38.09
2978,36.13
2986,35.16
2990,37.11
2994,37.11
3003,35.16
3007,36.13
3011,38.09
3019,41.02
3023,41.99
3031,45.90
3035,50.78
3039,57.62
3048,52.73
3052,53.71
3060,57.62
3064,60.55
3064,67.38
3072,80.08
3080,125.00
3089,206.05
3093,227.54
3097,210.94
3105,141.60
3109,110.35
3117,100.59
3121,85.94
3126,82.03
3134,82.03
3138,80.08
3146,76.17
3150,74.22
3154,71.29
3162,66.41
3167,61.52
3174,56.64
3179,53.71
3183,52.73
3191,49.80
3195,48.83
3199,47.85
3207,46.88
3212,45.90
3220,45.90
3224,42.97
3228,41.02
3236,41.99
3240,40.04
3248,39.06
3252,38.09
3257,38.09
3265,36.13
3269,37.11
3273,36.13
3281,36.13
3285,37.11
3293,38.09
3298,39.06
3302,41.99
3310,44.92
3314,48.83
3322,55.66
3326,53.71
3330,51.76
3338,54.69
3343,61.52
3351,68.36
3355,75.20
3359,107.42
3367,196.29
3371,224.61
3379,219.73
3384,146.48
3388,113.28
3396,99.61
3400,90.82
3408,80.08
3412,82.03
3416,78.12
3424,76.17
3429,76.17
3433,72.27
3441,67.38
3445,60.55
3453,57.62
3457,53.71
3461,50.78
3470,49.80
3474,48.83
3482,45.90
3486,45.90
3490,44.92
3498,43.95
3502,43.95
3510,43.95
3515,41.02
3519,41.02
3527,39.06
3531,37.11
3535,37.11
3543,37.11
3547,37.11
3556,35.16
3560,35.16
3564,36.13
3572,35.16
3576,38.09
3584,41.02
3588,43.95
3593,46.88
3601,53.71
3605,50.78
3613,50.78
3617,51.76
3621,58.59
3629,65.43
3633,73.24
3641,95.70
3646,176.76
3650,215.82
3658,231.45
3662,162.11
3670,118.16
3674,102.54
3679,92.77
3687,84.96
3691,82.03
3695,81.05
3703,77.15
3707,75.20
3715,75.20
3719,67.38
3723,63.48
3732,57.62
3736,54.69
3744,51.76
3748,49.80
3752,49.80
3760,47.85
3764,45.90
3773,44.92
3777,44.92
3781,43.95
3789,43.95
3793,41.02
3797,41.02
3805,40.04
3810,37.11
3818,36.13
3822,35.16
3826,38.09
3834,35.16
3838,35.16
3846,36.13
3851,35.16
3855,38.09
3863,39.06
3867,41.99
3875,44.92
3879,52.73
3883,54.69
3891,51.76
3896,53.71
3900,57.62
3908,64.45
3912,70.31
3920,83.98
3924,141.60
3928,213.87
