1002,
1729,47.85
1737,46.88
1741,47.85
1746,48.83
1754,50.78
1758,52.73
1762,53.71
1770,54.69
1774,59.57
1782,61.52
1786,65.43
1791,76.17
1799,82.03
1803,98.63
1811,98.63
1815,94.73
1819,96.68
1827,94.73
1832,91.80
1840,89.84
1844,109.37
1848,107.42
1856,107.42
1860,109.37
1868,110.35
1872,95.70
1877,92.77
1885,89.84
1889,80.08
1897,67.38
1901,65.43
1905,63.48
1913,59.57
1918,58.59
1922,59.57
1930,57.62
1934,56.64
1942,53.71
1946,53.71
1950,51.76
1958,49.80
1963,50.78
1971,48.83
1975,48.83
1979,48.83
1987,47.85
1991,47.85
1999,46.88
2004,47.85
2008,47.85
2017,47.85
2020,47.85
2024,46.88
2032,47.85
2036,49.80
2044,52.73
2049,54.69
2053,58.59
2061,58.59
2065,60.55
2073,71.29
2077,80.08
2081,91.80
2089,92.77
2094,95.70
2102,98.63
2106,93.75
2110,99.61
2118,95.70
2122,106.45
2130,109.37
2135,109.37
2139,109.37
2147,111.33
2151,99.61
2159,93.75
2163,92.77
2167,84.96
2176,70.31
2180,67.38
2184,66.41
2192,60.55
2196,60.55
2204,60.55
2208,59.57
2213,55.66
2221,54.69
2225,54.69
2233,53.71
2237,49.80
2241,50.78
2250,50.78
2254,49.80
2258,49.80
2266,48.83
2270,48.83
2278,47.85
2282,45.90
2286,46.88
2294,47.85
2299,47.85
2307,44.92
2311,46.88
2315,49.80
2323,52.73
2327,53.71
2335,57.62
2340,60.55
2343,65.43
2352,62.50
2356,79.10
2360,85.94
2368,95.70
2372,96.68
2380,96.68
2384,92.77
2389,98.63
2397,94.73
2401,96.68
2409,108.40
2413,107.42
2417,104.49
2426,106.45
2430,100.59
2438,93.75
2442,88.87
2446,86.91
2454,78.12
2458,69.34
2466,66.41
2471,61.52
2475,59.57
2483,58.59
2487,58.59
2495,57.62
2499,54.69
2503,52.73
2512,52.73
2516,50.78
2520,51.76
2528,50.78
2532,49.80
2540,48.83
2544,47.85
2548,48.83
2557,46.88
2561,46.88
2569,45.90
2573,45.90
2577,46.88
2585,49.80
2589,49.80
2593,49.80
2602,50.78
2606,53.71
2614,56.64
2618,60.55
2622,62.50
2630,66.41
2634,76.17
2642,85.94
2647,98.63
2651,101.56
2659,94.73
2663,99.61
2671,94.73
2675,85.94
2679,84.96
2688,110.35
2692,105.47
2700,106.45
2704,109.37
2708,109.37
2716,98.63
2720,94.73
2728,89.84
2733,82.03
2737,71.29
2745,66.41
2749,64.45
2757,61.52
2761,59.57
2765,58.59
2774,58.59
2778,55.66
2782,53.71
2790,54.69
2794,52.73
2802,52.73
2806,49.80
2811,50.78
2819,49.80
2823,48.83
2831,46.88
2835,47.85
2839,46.88
2848,45.90
2852,45.90
2856,46.88
2864,47.85
2868,47.85
2876,48.83
2880,51.76
2884,52.73
2892,54.69
2897,58.59
2905,62.50
2909,63.48
2913,71.29
2921,81.05
2925,87.89
2933,91.80
2937,94.73
2941,91.80
2950,90.82
2954,98.63
2958,95.70
2966,104.49
2970,109.37
2978,108.40
2982,108.40
2991,109.37
2995,98.63
2999,96.68
3007,92.77
3011,84.96
3015,74.22
3024,67.38
3028,66.41
3036,61.52
3040,59.57
3044,58.59
3052,58.59
3056,56.64
3064,54.69
3068,52.73
3073,52.73
3081,52.73
3085,51.76
3093,49.80
3097,48.83
3101,48.83
3110,46.88
3114,46.88
3118,45.90
3126,45.90
3130,45.90
3138,46.88
3142,45.90
3146,46.88
3155,48.83
3159,48.83
3167,52.73
3171,55.66
3175,58.59
3183,60.55
3187,62.50
3191,65.43
3200,77.15
3204,86.91
3212,101.56
3216,97.66
3220,95.70
3228,99.61
3232,98.63
3240,94.73
3245,91.80
3249,109.37
3257,108.40
3261,105.47
3269,111.33
3273,103.52
3277,94.73
3286,94.73
3290,86.91
3298,78.12
3302,69.34
3306,66.41
3314,63.48
3318,58.59
3326,59.57
3331,58.59
3335,56.64
3343,56.64
3347,54.69
3355,53.71
3359,52.73
3363,51.76
3372,50.78
3376,48.83
3380,48.83
3388,47.85
3392,47.85
3400,46.88
3404,46.88
3409,46.88
3417,46.88
3421,47.85
3429,46.88
3433,48.83
3437,47.85
3446,51.76
3450,56.64
3454,55.66
3462,60.55
3466,61.52
3474,63.48
3478,74.22
3482,81.05
3490,93.75
3494,97.66
3503,93.75
3507,99.61
3511,89.84
3519,87.89
3523,88.87
3531,107.42
3535,106.45
3539,108.40
3548,109.37
3552,110.35
3560,94.73
3564,94.73
3568,90.82
3576,80.08
3581,71.29
3589,68.36
3593,61.52
3597,60.55
3605,59.57
3609,59.57
3613,57.62
3622,56.64
3626,55.66
3634,52.73
3638,52.73
3642,51.76
3650,49.80
3654,50.78
3662,48.83
3667,48.83
3671,47.85
3679,46.88
3683,46.88
3691,45.90
3695,46.88
3699,47.85
3708,47.85
3712,47.85
3716,49.80
3724,50.78
3728,54.69
3736,54.69
3740,58.59
3744,61.52
3753,63.48
3757,67.38
3765,78.12
3769,90.82
3773,94.73
3781,96.68
3785,95.70
3793,93.75
3798,98.63
3802,94.73
3810,99.61
3814,107.42
3822,108.40
3826,105.47
3830,112.30
3839,102.54
3843,95.70
3847,91.80
3855,85.94
3859,77.15
3867,69.34
3871,67.38
3876,61.52
3884,59.57
3888,59.57
3896,57.62
3900,57.62
3904,55.66
3912,54.69
3916,52.73
3924,52.73
3929,50.78
3933,49.80
3941,49.80
3945,48.83
3949,47.85
3957,46.88
3961,47.85
3970,46.88
3974,45.90
3978,47.85
3986,46.88
3990,47.85
3998,50.78
4002,50.78
4007,52.73
4015,55.66
4019,56.64
4027,60.55
4031,65.43
4035,67.38
4043,76.17
4048,86.91
4051,97.66
4060,97.66
4064,94.73
4072,98.63
4076,94.73
4080,97.66
4088,90.82
4092,113.28
4101,109.37
4105,106.45
4109,110.35
4117,109.37
4121,94.73
4129,94.73
4133,88.87
4138,78.12
4146,70.31
4150,65.43
4158,66.41
4162,59.57
4166,59.57
4174,58.59
4179,58.59
4187,56.64
4191,54.69
4195,53.71
4203,52.73
4207,49.80
4211,50.78
4220,48.83
4224,49.80
4232,48.83
4236,47.85
4240,46.88
4248,46.88
4252,46.88
4260,46.88
4265,48.83
4269,49.80
4277,50.78
4281,48.83
4285,51.76
4293,53.71
4297,55.66
4306,58.59
4310,61.52
4314,63.48
4322,74.22
4326,82.03
4334,92.77
4338,93.75
4342,96.68
4350,102.54
4355,91.80
4363,97.66
4367,97.66
4371,106.45
4379,108.40
4383,109.37
4391,109.37
4396,108.40
4400,102.54
4408,95.70
4412,93.75
4420,83.98
4424,72.27
4428,65.43
4437,67.38
4441,61.52
4449,59.57
4453,58.59
4457,58.59
4465,57.62
4469,57.62
4473,53.71
4482,52.73
4486,50.78
4494,49.80
4498,49.80
4502,50.78
4510,49.80
4514,47.85
4522,47.85
4527,46.88
4531,46.88
4539,47.85
4543,46.88
4551,47.85
4555,45.90
4559,47.85
4568,49.80
4572,52.73
4576,54.69
4584,56.64
4588,62.50
4596,65.43
4600,62.50
4605,78.12
4613,86.91
4617,94.73
4625,91.80
4629,95.70
4633,95.70
4641,100.59
4645,97.66
4654,98.63
4658,109.37
4662,110.35
4670,106.45
4674,109.37
4682,97.66
4686,94.73
4690,94.73
4699,88.87
4703,82.03
4707,70.31
4715,67.38
4719,63.48
4727,59.57
4731,59.57
4735,59.57
4744,56.64
4748,56.64
4756,53.71
4760,52.73
4764,51.76
4772,49.80
4776,49.80
4784,47.85
4789,47.85
4793,46.88
4801,46.88
4805,47.85
4809,47.85
4817,46.88
4821,47.85
4830,47.85
4834,47.85
4838,48.83
4846,48.83
4850,51.76
4858,52.73
4862,55.66
4867,58.59
4875,60.55
4879,64.45
4887,74.22
4891,84.96
4895,91.80
4904,102.54
4907,94.73
4916,101.56
4920,91.80
4924,90.82
4932,91.80
4936,109.37
4944,105.47
4948,105.47
4953,112.30
4961,112.30
4965,95.70
4973,95.70
4977,90.82
4981,84.96
4989,68.36
4994,66.41
4998,66.41
5006,58.59
5010,58.59
5018,57.62
5022,57.62
5026,55.66
5035,53.71
5039,52.73
5047,51.76
5051,51.76
5055,51.76
5063,48.83
5067,50.78
5071,48.83
5080,48.83
5084,46.88
5092,45.90
5096,46.88
5100,47.85
5108,46.88
5112,48.83
5120,49.80
5125,48.83
5129,50.78
5137,53.71
5141,53.71
5149,58.59
5153,59.57
5157,60.55
5166,70.31
5170,82.03
5178,87.89
5182,93.75
5186,101.56
5194,93.75
5198,91.80
5202,97.66
5211,97.66
5215,105.47
5223,108.40
5227,107.42
5231,107.42
5239,109.37
5243,96.68
5252,91.80
5256,91.80
5260,83.98
5268,72.27
5272,68.36
5280,66.41
5284,59.57
5289,59.57
5297,58.59
5301,58.59
5309,56.64
5313,54.69
5317,52.73
5325,51.76
5329,51.76
5334,51.76
5342,49.80
5346,48.83
5354,47.85
5358,47.85
5362,46.88
5370,46.88
5375,47.85
5383,45.90
5387,46.88
5391,45.90
5399,45.90
5403,48.83
5411,50.78
5415,52.73
5420,55.66
5428,56.64
5432,61.52
5436,61.52
5444,60.55
5448,80.08
5456,88.87
5460,95.70
5465,97.66
5473,98.63
5477,100.59
5485,98.63
5489,95.70
5493,95.70
5501,109.37
5505,106.45
5514,103.52
5518,107.42
5522,100.59
5530,94.73
5534,93.75
5542,87.89
5546,80.08
5551,73.24
5559,67.38
5563,64.45
5571,58.59
5575,59.57
5579,57.62
5588,56.64
5591,54.69
5596,53.71
5604,51.76
5608,50.78
5616,50.78
5620,49.80
5624,48.83
5633,47.85
5637,49.80
5645,47.85
5649,47.85
5653,45.90
5662,45.90
5665,46.88
5673,47.85
5678,48.83
5682,49.80
5690,50.78
5694,50.78
5698,53.71
5706,53.71
5710,59.57
5718,61.52
5723,66.41
5727,78.12
5735,86.91
5739,94.73
5747,99.61
5751,91.80
5755,101.56
5764,92.77
5768,93.75
5776,90.82
5780,108.40
5784,107.42
5792,107.42
5796,108.40
5805,109.37
5809,96.68
5813,94.73
5821,91.80
5825,81.05
5833,70.31
5837,68.36
5841,63.48
5850,62.50
5854,59.57
5858,57.62
5866,57.62
5870,56.64
5878,54.69
5882,54.69
5887,52.73
5895,50.78
5899,50.78
5907,49.80
5911,49.80
5915,47.85
5923,48.83
5927,46.88
5935,46.88
5940,47.85
5944,46.88
5952,46.88
5956,47.85
5960,46.88
5968,48.83
5973,50.78
5981,52.73
5985,53.71
5989,57.62
5997,62.50
6001,64.45
6009,70.31
6013,78.12
6018,88.87
6026,98.63
6030,95.70
6038,97.66
6042,93.75
6046,99.61
6054,95.70
6058,104.49
6067,109.37
6071,108.40
6075,106.45
6083,112.30
6087,99.61
6095,95.70
6099,91.80
6104,85.94
6112,80.08
6116,70.31
6120,67.38
6128,65.43
6132,59.57
6140,57.62
6145,57.62
6149,57.62
6157,56.64
6161,54.69
6169,54.69
6173,50.78
6177,51.76
6186,51.76
6190,50.78
6194,48.83
6202,47.85
6206,47.85
6214,46.88
6218,46.88
6222,44.92
6231,45.90
6235,46.88
6243,47.85
6247,51.76
6251,50.78
6259,52.73
6263,54.69
6271,56.64
6276,59.57
6280,63.48
6288,66.41
6292,74.22
6296,82.03
6304,98.63
6308,96.68
6316,98.63
6321,98.63
6325,91.80
6333,92.77
6337,86.91
6345,109.37
6349,105.47
6353,106.45
6362,111.33
6366,110.35
6374,95.70
6378,95.70
6382,88.87
6390,79.10
6394,70.31
6402,67.38
6407,60.55
6411,59.57
6419,57.62
6423,57.62
6431,57.62
6435,55.66
6439,54.69
6448,53.71
