1003,
1730,37.11
1738,35.16
1742,37.11
1750,39.06
1754,39.06
1758,40.04
1766,43.95
1771,50.78
1779,56.64
1783,53.71
1787,52.73
1795,55.66
1799,58.59
1807,63.48
1808,71.29
1811,95.70
1824,162.11
1828,241.21
1836,227.54
1840,184.57
1844,133.79
1852,111.33
1856,103.52
1865,94.73
1869,88.87
1873,83.01
1881,74.22
1885,69.34
1893,70.31
1897,65.43
1901,60.55
1910,54.69
1914,51.76
1918,48.83
1926,47.85
1930,46.88
1938,46.88
1943,46.88
1946,44.92
1955,44.92
1959,43.95
1967,40.04
1971,41.99
1975,41.02
1983,40.04
1987,37.11
1992,36.13
2000,37.11
2004,38.09
2012,38.09
2016,36.13
2020,37.11
2029,37.11
2033,37.11
2041,39.06
2045,42.97
2049,45.90
2057,55.66
2061,53.71
2069,50.78
2073,54.69
2077,56.64
2086,61.52
2086,69.34
2090,83.01
2102,150.39
2106,212.89
2114,250.98
2118,213.87
2127,143.55
2131,117.19
2135,103.52
2143,97.66
2147,88.87
2155,84.96
2159,80.08
2164,69.34
2172,69.34
2176,69.34
2180,64.45
2188,57.62
2192,52.73
2201,50.78
2205,48.83
2209,46.88
2217,47.85
2221,45.90
2229,44.92
2233,42.97
2237,42.97
2246,42.97
2250,42.97
2258,41.02
2262,40.04
2266,38.09
2274,37.11
2278,37.11
2282,37.11
2291,36.13
2295,37.11
2303,36.13
2307,37.11
2311,39.06
2319,40.04
2323,41.99
2331,43.95
2336,50.78
2340,58.59
2348,54.69
2352,52.73
2360,55.66
2364,58.59
2364,63.48
2368,78.12
2381,109.37
2389,196.29
2393,243.16
2397,235.35
2405,165.04
2409,124.02
2417,105.47
2422,99.61
2426,93.75
2434,86.91
2438,82.03
2446,72.27
2450,68.36
2454,70.31
2463,64.45
2467,58.59
2471,52.73
2479,50.78
2483,47.85
2491,47.85
2495,46.88
2499,46.88
2508,44.92
2512,43.95
2520,42.97
2524,43.95
2528,41.02
2536,41.02
2540,40.04
2545,38.09
2553,38.09
2557,36.13
2565,37.11
2569,36.13
2573,38.09
2581,37.11
2585,38.09
2594,37.11
2598,38.09
2602,41.02
2610,42.97
2614,47.85
2622,58.59
2626,55.66
2631,54.69
2639,55.66
2643,59.57
2651,62.50
2651,71.29
2655,89.84
2667,166.02
2671,222.66
2680,243.16
2684,205.08
2688,135.74
2696,111.33
2700,102.54
2708,95.70
2712,87.89
2717,83.98
2725,75.20
2729,70.31
2733,69.34
2741,65.43
2745,60.55
2753,54.69
2757,50.78
2762,50.78
2770,48.83
2774,46.88
2782,47.85
2786,45.90
2790,44.92
2799,43.95
2803,42.97
2811,42.97
2815,41.02
2819,41.02
2827,39.06
2831,40.04
2835,38.09
2843,37.11
2848,36.13
2856,37.11
2860,37.11
2864,36.13
2872,37.11
2876,39.06
2884,40.04
2889,41.99
2893,45.90
2901,52.73
2905,57.62
2913,54.69
2917,55.66
2921,55.66
2929,60.55
2930,64.45
2934,78.12
2946,126.95
2950,182.62
2958,246.09
2962,221.68
2970,150.39
2975,118.16
2979,101.56
2987,95.70
2991,90.82
2999,83.98
3003,79.10
3007,70.31
3016,66.41
3020,68.36
3024,63.48
3032,55.66
3036,49.80
3044,51.76
3048,48.83
3052,47.85
3061,46.88
3065,45.90
3073,44.92
3077,42.97
3081,43.95
3089,43.95
3093,41.99
3097,41.02
3106,39.06
3110,38.09
3118,38.09
3122,36.13
3126,37.11
3134,36.13
3138,35.16
3147,36.13
3151,36.13
3155,37.11
3163,37.11
3167,40.04
3175,42.97
3179,47.85
3183,56.64
3192,55.66
3196,52.73
3200,56.64
3208,57.62
3212,63.48
3212,69.34
3220,83.98
3228,154.30
3237,198.24
3241,220.70
3249,203.13
3253,132.81
3261,107.42
3265,100.59
3270,94.73
3278,85.94
3282,83.01
3286,76.17
3294,66.41
3298,69.34
3306,67.38
3311,63.48
3314,55.66
3323,49.80
3327,48.83
3335,49.80
3339,47.85
3343,44.92
3351,44.92
3355,44.92
3363,43.95
3368,42.97
3372,42.97
3380,41.99
3384,41.02
3388,39.06
3396,37.11
3401,38.09
3409,36.13
3413,36.13
3417,36.13
3425,34.18
3429,34.18
3437,36.13
3442,37.11
3446,39.06
3454,40.04
3458,42.97
3462,50.78
3470,58.59
3474,54.69
3482,53.71
3486,57.62
3490,59.57
3495,62.50
3499,72.27
3511,100.59
3515,178.71
3519,231.45
3527,224.61
3532,170.90
3540,122.07
3544,102.54
3548,98.63
3556,92.77
3560,85.94
3568,83.01
3573,72.27
3577,67.38
3585,68.36
3589,65.43
3597,62.50
3601,55.66
3605,53.71
3613,50.78
3618,48.83
3626,47.85
3630,45.90
3634,45.90
3642,45.90
3646,45.90
3650,41.99
3659,41.99
3663,41.99
3671,40.04
3675,39.06
3679,38.09
